billing_id,customer_id,bill_date,amount_due,payment_status,payment_method
3036,3036,2024-06-24,221.73,Paid,PayPal
3037,3037,2024-12-10,64.57,Paid,Bank Transfer
3038,3038,2024-03-23,30.79,Pending,Credit Card
3039,3039,2024-05-09,208.46,Paid,Cash
3040,3040,2024-03-23,95.01,Pending,PayPal
3041,3041,2025-02-11,213.48,Paid,Bank Transfer
3042,3042,2024-05-29,273.09,Pending,Bank Transfer
3043,3043,2024-09-02,264.47,Unpaid,Credit Card
3044,3044,2025-03-07,203.26,Unpaid,Bank Transfer
3045,3045,2024-10-14,148.34,Unpaid,Cash
3046,3046,2024-08-03,128.46,Paid,PayPal
3047,3047,2024-07-18,295.17,Pending,Credit Card
3048,3048,2024-09-30,142.58,Pending,Credit Card
3049,3049,2024-07-25,158.82,Paid,PayPal
3050,3050,2025-01-16,107.84,Pending,Credit Card
3051,3051,2024-06-18,67.28,Paid,Credit Card
3052,3052,2024-04-20,145.68,Unpaid,Bank Transfer
3053,3053,2025-01-16,179.41,Pending,PayPal
3054,3054,2024-10-01,59.43,Paid,PayPal
3055,3055,2024-10-17,44.34,Pending,PayPal
3056,3056,2024-04-29,130.18,Paid,Cash
3057,3057,2024-09-15,50.31,Paid,Credit Card
3058,3058,2024-08-08,63.61,Unpaid,Credit Card
3059,3059,2024-12-31,70.65,Paid,Cash
3060,3060,2024-08-05,241.24,Pending,Credit Card
3061,3061,2024-09-27,82.61,Paid,Bank Transfer
3062,3062,2024-06-16,70.07,Unpaid,PayPal
3063,3063,2025-01-08,90.36,Paid,Cash
3064,3064,2024-04-15,240.1,Pending,Cash
3065,3065,2024-04-02,194.62,Unpaid,Bank Transfer
3066,3066,2024-07-11,286.26,Unpaid,PayPal
3067,3067,2024-10-14,31.15,Unpaid,PayPal
3068,3068,2025-01-16,279.21,Unpaid,Cash
3069,3069,2024-10-11,283.83,Paid,Bank Transfer
3070,3070,2024-08-15,66.61,Pending,Cash
3071,3071,2025-03-01,236.25,Pending,PayPal
3072,3072,2024-05-04,165.4,Unpaid,Credit Card
3073,3073,2024-09-16,142.03,Pending,Cash
3074,3074,2025-01-29,293.31,Unpaid,Bank Transfer
3075,3075,2025-03-01,84.25,Pending,Cash
3076,3076,2025-01-16,204.21,Unpaid,Credit Card
3077,3077,2025-01-13,164.13,Unpaid,PayPal
3078,3078,2025-01-01,288.99,Unpaid,PayPal
3079,3079,2024-11-21,38.37,Pending,Cash
3080,3080,2024-12-12,266.57,Unpaid,PayPal
3081,3081,2024-12-24,74.69,Unpaid,Credit Card
3082,3082,2024-08-04,294.65,Unpaid,Credit Card
3083,3083,2024-11-11,206.14,Unpaid,Bank Transfer
3084,3084,2024-05-11,97.81,Unpaid,Credit Card
3085,3085,2024-10-19,114.99,Unpaid,Cash
3086,3086,2024-11-15,210.99,Paid,Bank Transfer
3087,3087,2024-04-23,21.23,Paid,Credit Card
3088,3088,2024-09-15,184.7,Pending,PayPal
3089,3089,2024-12-22,244.05,Unpaid,Bank Transfer
3090,3090,2025-02-07,200.96,Paid,PayPal
3091,3091,2025-03-04,27.74,Paid,Bank Transfer
3092,3092,2024-06-23,272.05,Unpaid,Cash
3093,3093,2024-09-25,84.21,Paid,Credit Card
3094,3094,2025-01-14,104.02,Pending,Cash
3095,3095,2024-11-03,134.15,Unpaid,Bank Transfer
3096,3096,2024-11-16,188.76,Unpaid,Cash
3097,3097,2025-03-03,187.93,Unpaid,PayPal
3098,3098,2024-05-25,266.06,Unpaid,PayPal
3099,3099,2024-06-07,46.36,Pending,Bank Transfer
3100,3100,2024-08-26,49.48,Paid,Bank Transfer
3101,3101,2024-10-24,161.01,Pending,Bank Transfer
3102,3102,2024-07-13,182.21,Paid,Credit Card
3103,3103,2024-12-29,20.89,Pending,PayPal
3104,3104,2025-01-18,180.24,Unpaid,Cash
3105,3105,2024-08-04,280.0,Paid,PayPal
3106,3106,2024-06-18,218.99,Unpaid,Bank Transfer
3107,3107,2024-10-04,97.19,Pending,Bank Transfer
3108,3108,2024-05-20,246.02,Pending,PayPal
3109,3109,2024-05-02,187.48,Paid,Credit Card
3110,3110,2024-10-24,38.88,Unpaid,PayPal
3111,3111,2024-04-23,55.23,Pending,Bank Transfer
3112,3112,2025-02-22,194.99,Pending,Credit Card
3113,3113,2024-11-24,33.43,Pending,Cash
3114,3114,2024-09-19,197.9,Pending,PayPal
3115,3115,2024-04-11,39.0,Unpaid,Cash
3116,3116,2024-04-09,209.04,Unpaid,PayPal
3117,3117,2025-01-06,206.21,Paid,Bank Transfer
3118,3118,2024-11-21,24.37,Paid,PayPal
3119,3119,2024-07-31,15.06,Paid,Bank Transfer
3120,3120,2024-07-18,114.25,Paid,Bank Transfer
3121,3121,2024-07-06,13.26,Paid,Bank Transfer
3122,3122,2025-01-17,106.21,Pending,Bank Transfer
3123,3123,2024-11-22,125.13,Pending,Cash
3124,3124,2024-10-29,63.4,Paid,Credit Card
3125,3125,2024-05-11,297.96,Paid,Bank Transfer
3126,3126,2024-07-01,106.06,Pending,Cash
3127,3127,2024-08-05,207.99,Unpaid,Cash
3128,3128,2024-07-23,102.37,Paid,Cash
3129,3129,2024-08-15,82.49,Pending,PayPal
3130,3130,2025-03-14,162.03,Unpaid,PayPal
3131,3131,2024-07-10,243.91,Pending,Credit Card
3132,3132,2025-02-14,175.79,Paid,Credit Card
3133,3133,2024-04-25,34.87,Paid,Credit Card
3134,3134,2024-10-19,277.66,Pending,Cash
3135,3135,2024-12-15,256.26,Pending,PayPal
3136,3136,2024-05-28,214.08,Pending,PayPal
3137,3137,2024-06-06,109.8,Paid,Cash
3138,3138,2024-10-21,112.79,Paid,Cash
3139,3139,2024-10-12,68.26,Paid,Credit Card
3140,3140,2024-04-16,170.02,Paid,Credit Card
3141,3141,2025-01-12,13.59,Paid,Bank Transfer
3142,3142,2024-08-24,285.56,Unpaid,Bank Transfer
3143,3143,2024-07-03,101.97,Unpaid,Credit Card
3144,3144,2025-01-26,152.14,Pending,Credit Card
3145,3145,2024-07-21,56.45,Unpaid,PayPal
3146,3146,2024-05-20,161.48,Pending,Credit Card
3147,3147,2024-09-06,261.44,Paid,Cash
3148,3148,2024-03-17,261.49,Pending,PayPal
3149,3149,2024-07-17,82.68,Unpaid,Cash
3150,3150,2024-08-31,204.27,Unpaid,PayPal
3151,3151,2025-02-18,185.33,Pending,Cash
3152,3152,2025-02-09,290.81,Unpaid,PayPal
3153,3153,2025-03-16,89.69,Pending,Bank Transfer
3154,3154,2024-05-13,57.66,Unpaid,Credit Card
3155,3155,2024-09-10,156.86,Pending,Credit Card
3156,3156,2024-05-25,296.24,Paid,Bank Transfer
3157,3157,2024-10-06,204.25,Unpaid,Cash
3158,3158,2024-03-25,212.16,Unpaid,Bank Transfer
3159,3159,2024-12-02,263.15,Paid,Credit Card
3160,3160,2024-09-18,135.42,Paid,Credit Card
3161,3161,2024-06-19,45.34,Pending,Cash
3162,3162,2024-09-11,248.66,Unpaid,Cash
3163,3163,2025-02-21,248.97,Unpaid,Cash
3164,3164,2024-07-20,52.1,Unpaid,Credit Card
3165,3165,2024-07-14,19.51,Unpaid,Credit Card
3166,3166,2024-06-12,122.57,Paid,PayPal
3167,3167,2024-04-02,13.63,Unpaid,Credit Card
3168,3168,2024-07-05,169.33,Paid,Bank Transfer
3169,3169,2025-01-29,172.82,Paid,Credit Card
3170,3170,2024-05-11,208.03,Unpaid,Credit Card
3171,3171,2024-04-06,235.01,Unpaid,Credit Card
3172,3172,2024-12-13,178.41,Paid,Bank Transfer
3173,3173,2024-09-03,66.01,Paid,PayPal
3174,3174,2024-05-23,196.4,Unpaid,Bank Transfer
3175,3175,2024-10-10,148.69,Pending,Cash
3176,3176,2025-03-16,99.78,Paid,Cash
3177,3177,2024-12-18,13.34,Unpaid,PayPal
3178,3178,2024-08-21,118.98,Pending,Credit Card
3179,3179,2024-08-05,186.89,Unpaid,Cash
3180,3180,2024-07-09,288.02,Pending,Bank Transfer
3181,3181,2024-06-19,179.01,Unpaid,Credit Card
3182,3182,2024-07-18,127.68,Pending,Cash
3183,3183,2024-04-24,153.27,Pending,PayPal
3184,3184,2024-05-08,96.89,Paid,Credit Card
3185,3185,2024-08-06,57.13,Pending,Bank Transfer
3186,3186,2024-08-02,242.97,Unpaid,Credit Card
3187,3187,2025-02-24,280.04,Paid,Bank Transfer
3188,3188,2024-09-03,64.64,Pending,Credit Card
3189,3189,2024-06-16,120.83,Paid,PayPal
3190,3190,2024-08-08,148.97,Pending,Cash
3191,3191,2025-01-28,17.18,Pending,PayPal
3192,3192,2025-01-15,36.92,Paid,Bank Transfer
3193,3193,2025-02-26,129.98,Paid,Credit Card
3194,3194,2024-04-23,148.36,Unpaid,Bank Transfer
3195,3195,2024-07-16,274.96,Paid,PayPal
3196,3196,2024-11-15,273.29,Paid,Credit Card
3197,3197,2024-09-02,214.84,Unpaid,PayPal
3198,3198,2024-11-19,21.99,Unpaid,Bank Transfer
3199,3199,2024-06-18,49.0,Paid,Bank Transfer
3200,3200,2024-06-01,260.97,Paid,Credit Card
3201,3201,2024-03-28,126.71,Pending,Cash
3202,3202,2024-07-10,168.96,Pending,Credit Card
3203,3203,2024-06-16,154.87,Paid,Bank Transfer
3204,3204,2025-02-15,185.86,Unpaid,Cash
3205,3205,2024-05-24,83.93,Unpaid,Cash
3206,3206,2025-02-24,287.96,Unpaid,Credit Card
3207,3207,2024-08-11,158.33,Pending,PayPal
3208,3208,2024-10-04,25.54,Unpaid,Cash
3209,3209,2024-06-06,183.84,Unpaid,PayPal
3210,3210,2024-06-12,121.45,Unpaid,PayPal
3211,3211,2024-05-13,44.64,Paid,Bank Transfer
3212,3212,2024-05-05,237.5,Unpaid,Credit Card
3213,3213,2024-08-04,278.7,Paid,Credit Card
3214,3214,2024-11-06,255.51,Unpaid,Cash
3215,3215,2024-09-03,234.72,Paid,Bank Transfer
3216,3216,2024-05-30,107.32,Unpaid,Bank Transfer
3217,3217,2024-12-05,46.21,Paid,Cash
3218,3218,2024-07-11,34.93,Unpaid,Bank Transfer
3219,3219,2024-08-26,19.33,Pending,Bank Transfer
3220,3220,2025-01-11,283.69,Paid,Credit Card
3221,3221,2024-11-05,42.46,Paid,Bank Transfer
3222,3222,2024-05-30,258.44,Paid,Bank Transfer
3223,3223,2024-04-14,194.89,Pending,Bank Transfer
3224,3224,2024-08-21,194.45,Paid,Cash
3225,3225,2024-08-29,263.56,Paid,Cash
3226,3226,2024-09-09,178.0,Paid,Credit Card
3227,3227,2024-08-30,284.84,Unpaid,Credit Card
3228,3228,2025-03-15,171.32,Paid,PayPal
3229,3229,2024-10-29,278.92,Paid,PayPal
3230,3230,2025-01-18,255.72,Unpaid,PayPal
3231,3231,2024-03-27,268.56,Paid,PayPal
3232,3232,2024-12-19,274.77,Unpaid,Credit Card
3233,3233,2024-10-21,139.2,Unpaid,Cash
3234,3234,2024-08-07,221.05,Paid,PayPal
3235,3235,2025-01-31,198.06,Pending,PayPal
3236,3236,2024-10-06,229.48,Pending,Bank Transfer
3237,3237,2025-01-10,287.02,Paid,Credit Card
3238,3238,2024-08-24,248.52,Unpaid,Credit Card
3239,3239,2024-03-20,200.52,Pending,Credit Card
3240,3240,2024-03-16,292.66,Paid,Bank Transfer
3241,3241,2024-04-27,211.41,Unpaid,Bank Transfer
3242,3242,2024-04-23,261.25,Pending,Cash
3243,3243,2024-12-24,97.43,Pending,Bank Transfer
3244,3244,2024-11-13,229.22,Unpaid,Credit Card
3245,3245,2024-03-17,53.76,Paid,Credit Card
3246,3246,2024-12-25,36.47,Paid,Credit Card
3247,3247,2025-01-12,216.82,Paid,Credit Card
3248,3248,2024-10-30,196.21,Paid,Credit Card
3249,3249,2024-09-28,222.73,Pending,Bank Transfer
3250,3250,2024-11-08,240.14,Unpaid,Bank Transfer
3251,3251,2024-08-27,84.37,Pending,Bank Transfer
3252,3252,2024-11-11,174.47,Unpaid,Bank Transfer
3253,3253,2024-09-17,298.24,Pending,PayPal
3254,3254,2025-01-20,131.83,Pending,Credit Card
3255,3255,2025-02-03,195.12,Paid,Cash
3256,3256,2024-10-29,281.49,Pending,Bank Transfer
3257,3257,2024-09-03,119.44,Unpaid,Credit Card
3258,3258,2024-04-30,142.02,Unpaid,Credit Card
3259,3259,2024-03-30,33.32,Unpaid,Credit Card
3260,3260,2025-01-25,39.09,Paid,PayPal
3261,3261,2024-07-10,91.9,Paid,Bank Transfer
3262,3262,2024-05-29,80.85,Paid,Credit Card
3263,3263,2024-06-21,100.4,Paid,PayPal
3264,3264,2025-02-07,59.75,Paid,PayPal
3265,3265,2024-10-01,198.12,Pending,Bank Transfer
3266,3266,2024-05-28,93.29,Paid,Cash
3267,3267,2024-08-20,127.14,Paid,Cash
3268,3268,2025-03-09,112.3,Pending,Bank Transfer
3269,3269,2025-02-03,87.19,Unpaid,Cash
3270,3270,2024-06-04,132.7,Pending,Bank Transfer
3271,3271,2024-04-03,16.85,Paid,PayPal
3272,3272,2024-12-30,251.11,Unpaid,Cash
3273,3273,2024-09-04,219.55,Pending,Cash
3274,3274,2024-10-22,82.84,Pending,PayPal
3275,3275,2025-03-10,153.73,Unpaid,Cash
3276,3276,2024-03-24,231.68,Unpaid,Cash
3277,3277,2024-08-18,160.78,Paid,Credit Card
3278,3278,2025-02-05,26.52,Unpaid,Bank Transfer
3279,3279,2024-03-27,296.02,Paid,PayPal
3280,3280,2024-08-31,145.53,Pending,Cash
3281,3281,2024-03-17,14.24,Unpaid,Credit Card
3282,3282,2024-07-12,186.25,Pending,PayPal
3283,3283,2024-12-01,243.3,Paid,Cash
3284,3284,2024-12-09,211.03,Unpaid,Cash
3285,3285,2024-12-11,219.74,Paid,Credit Card
3286,3286,2024-09-09,51.52,Paid,Credit Card
3287,3287,2024-05-07,73.11,Paid,Bank Transfer
3288,3288,2024-09-30,108.45,Paid,Cash
3289,3289,2024-10-06,299.16,Pending,PayPal
3290,3290,2024-09-20,75.08,Pending,Cash
3291,3291,2024-06-08,67.47,Pending,PayPal
3292,3292,2024-08-16,68.69,Paid,Credit Card
3293,3293,2024-10-10,19.31,Unpaid,Cash
3294,3294,2024-10-12,206.53,Pending,Bank Transfer
3295,3295,2024-08-02,240.16,Unpaid,Cash
3296,3296,2024-12-07,33.93,Paid,Cash
3297,3297,2024-07-08,276.53,Unpaid,Cash
3298,3298,2024-08-31,24.83,Paid,Cash
3299,3299,2024-09-24,140.96,Paid,Cash
3300,3300,2024-09-17,157.09,Pending,Bank Transfer
3301,3301,2024-10-15,63.05,Pending,PayPal
3302,3302,2024-12-17,238.39,Unpaid,PayPal
3303,3303,2024-09-12,162.86,Pending,Credit Card
3304,3304,2025-01-15,193.32,Unpaid,Credit Card
3305,3305,2024-11-11,25.47,Pending,Bank Transfer
3306,3306,2024-09-17,204.15,Pending,Cash
3307,3307,2024-11-02,95.41,Paid,Credit Card
3308,3308,2024-10-21,58.33,Pending,Bank Transfer
3309,3309,2024-11-09,35.79,Paid,Credit Card
3310,3310,2024-05-26,283.91,Paid,Cash
3311,3311,2024-11-12,16.95,Unpaid,Bank Transfer
3312,3312,2024-07-10,162.72,Pending,Credit Card
3313,3313,2024-11-24,180.34,Unpaid,Credit Card
3314,3314,2024-04-20,48.8,Pending,Cash
3315,3315,2024-09-12,136.58,Pending,Credit Card
3316,3316,2024-07-25,193.01,Unpaid,Bank Transfer
3317,3317,2024-11-05,115.09,Unpaid,Credit Card
3318,3318,2024-07-08,292.34,Pending,PayPal
3319,3319,2024-09-02,273.57,Paid,Bank Transfer
3320,3320,2024-09-13,129.1,Unpaid,Credit Card
3321,3321,2024-12-02,78.62,Pending,PayPal
3322,3322,2024-05-07,214.54,Pending,Cash
3323,3323,2024-04-24,177.22,Unpaid,PayPal
3324,3324,2024-04-10,51.98,Pending,Cash
3325,3325,2024-03-31,155.07,Pending,Credit Card
3326,3326,2024-07-27,274.27,Paid,Bank Transfer
3327,3327,2024-12-04,77.49,Unpaid,Credit Card
3328,3328,2024-07-12,119.32,Unpaid,Bank Transfer
3329,3329,2024-08-07,40.36,Unpaid,Credit Card
3330,3330,2025-01-23,299.18,Paid,Cash
3331,3331,2025-02-26,212.53,Unpaid,Cash
3332,3332,2024-06-29,267.48,Pending,PayPal
3333,3333,2024-06-22,192.87,Pending,Cash
3334,3334,2024-09-19,199.16,Paid,Bank Transfer
3335,3335,2025-01-10,196.47,Pending,PayPal
3336,3336,2024-04-28,157.31,Unpaid,Cash
3337,3337,2025-03-06,29.02,Paid,Cash
3338,3338,2024-06-11,159.47,Unpaid,Cash
3339,3339,2024-12-04,105.76,Paid,PayPal
3340,3340,2024-06-10,206.89,Paid,Credit Card
3341,3341,2024-08-26,117.1,Pending,PayPal
3342,3342,2024-05-06,131.64,Paid,Credit Card
3343,3343,2024-12-05,286.57,Pending,Credit Card
3344,3344,2024-04-01,255.56,Unpaid,Credit Card
3345,3345,2025-02-11,290.23,Paid,Bank Transfer
3346,3346,2024-08-19,295.55,Unpaid,Cash
3347,3347,2025-01-22,19.15,Pending,Cash
3348,3348,2025-03-15,30.37,Unpaid,Credit Card
3349,3349,2024-12-16,48.39,Unpaid,Bank Transfer
3350,3350,2025-01-31,92.48,Unpaid,Credit Card
3351,3351,2025-03-09,153.29,Pending,Bank Transfer
3352,3352,2025-02-27,11.35,Paid,PayPal
3353,3353,2025-03-06,280.17,Unpaid,Cash
3354,3354,2024-11-15,237.59,Pending,Cash
3355,3355,2025-03-07,154.43,Pending,Credit Card
3356,3356,2024-05-27,291.09,Pending,Cash
3357,3357,2024-07-12,96.41,Pending,Cash
3358,3358,2025-02-15,117.29,Paid,Cash
3359,3359,2024-04-15,194.88,Unpaid,Cash
3360,3360,2024-10-06,157.08,Pending,Cash
3361,3361,2024-12-29,226.37,Unpaid,PayPal
3362,3362,2024-10-20,85.14,Paid,Cash
3363,3363,2025-01-29,198.64,Unpaid,Cash
3364,3364,2025-02-11,104.23,Paid,Credit Card
3365,3365,2024-12-25,276.73,Unpaid,PayPal
3366,3366,2024-09-30,163.7,Paid,PayPal
3367,3367,2024-08-26,34.8,Unpaid,Bank Transfer
3368,3368,2024-09-02,286.71,Unpaid,Cash
3369,3369,2024-10-20,58.77,Unpaid,Credit Card
3370,3370,2024-05-01,235.26,Unpaid,Bank Transfer
3371,3371,2024-04-19,82.94,Pending,Credit Card
3372,3372,2024-04-29,95.33,Unpaid,PayPal
3373,3373,2024-12-27,251.24,Paid,PayPal
3374,3374,2024-07-19,287.21,Unpaid,Credit Card
3375,3375,2024-12-21,206.64,Unpaid,Bank Transfer
3376,3376,2024-09-30,160.16,Unpaid,Bank Transfer
3377,3377,2024-11-22,103.21,Pending,PayPal
3378,3378,2024-11-18,287.69,Pending,PayPal
3379,3379,2024-12-30,258.24,Unpaid,Credit Card
3380,3380,2025-01-02,60.83,Unpaid,Credit Card
3381,3381,2025-01-03,255.04,Pending,Bank Transfer
3382,3382,2025-03-13,283.81,Paid,Credit Card
3383,3383,2024-12-20,294.4,Unpaid,PayPal
3384,3384,2024-05-13,155.76,Pending,Credit Card
3385,3385,2024-03-28,18.05,Pending,Cash
3386,3386,2024-08-19,234.98,Paid,PayPal
3387,3387,2024-04-22,68.46,Pending,Bank Transfer
3388,3388,2024-04-26,187.4,Unpaid,PayPal
3389,3389,2025-01-24,110.47,Paid,Cash
3390,3390,2024-03-29,54.32,Paid,PayPal
3391,3391,2025-03-15,202.31,Paid,Cash
3392,3392,2024-06-07,185.7,Unpaid,PayPal
3393,3393,2024-03-24,184.18,Unpaid,Credit Card
3394,3394,2025-01-06,204.28,Pending,Cash
3395,3395,2024-12-17,209.97,Unpaid,Cash
3396,3396,2024-07-27,65.75,Unpaid,Bank Transfer
3397,3397,2025-01-24,112.76,Pending,Bank Transfer
3398,3398,2024-10-28,254.9,Unpaid,Credit Card
3399,3399,2024-11-18,19.82,Unpaid,PayPal
3400,3400,2024-09-25,281.08,Paid,PayPal
3401,3401,2024-08-01,79.71,Unpaid,Credit Card
3402,3402,2024-07-19,199.91,Pending,Bank Transfer
3403,3403,2024-06-13,204.64,Pending,Credit Card
3404,3404,2024-05-24,53.54,Paid,Cash
3405,3405,2024-05-15,84.05,Unpaid,Bank Transfer
3406,3406,2024-09-25,268.91,Pending,Cash
3407,3407,2024-10-10,234.26,Pending,Credit Card
3408,3408,2024-07-02,161.92,Paid,Cash
3409,3409,2024-04-11,126.63,Unpaid,Credit Card
3410,3410,2024-05-14,140.42,Pending,Bank Transfer
3411,3411,2025-02-08,285.73,Pending,Bank Transfer
3412,3412,2025-02-28,22.77,Paid,Credit Card
3413,3413,2025-01-24,165.59,Paid,Cash
3414,3414,2024-09-07,234.25,Paid,PayPal
3415,3415,2024-04-06,250.55,Paid,Cash
3416,3416,2025-01-11,140.62,Paid,Credit Card
3417,3417,2024-12-23,35.65,Unpaid,Bank Transfer
3418,3418,2024-04-11,48.68,Unpaid,Credit Card
3419,3419,2024-06-03,270.48,Unpaid,Cash
3420,3420,2024-10-09,87.4,Unpaid,Credit Card
3421,3421,2025-03-05,191.47,Unpaid,PayPal
3422,3422,2024-08-17,178.91,Pending,Cash
3423,3423,2025-01-28,115.16,Unpaid,PayPal
3424,3424,2024-12-31,213.24,Unpaid,Cash
3425,3425,2024-08-29,170.14,Pending,Cash
3426,3426,2024-03-28,229.69,Pending,Credit Card
3427,3427,2024-03-25,275.87,Pending,Cash
3428,3428,2024-10-27,285.09,Pending,PayPal
3429,3429,2024-06-02,268.51,Paid,Bank Transfer
3430,3430,2024-04-05,115.22,Pending,Bank Transfer
3431,3431,2024-06-26,191.55,Pending,PayPal
3432,3432,2025-03-15,213.2,Paid,Cash
3433,3433,2024-08-30,235.02,Pending,Cash
3434,3434,2024-05-26,117.04,Pending,Cash
3435,3435,2024-12-19,259.32,Unpaid,Cash
3436,3436,2024-11-22,203.82,Paid,PayPal
3437,3437,2024-08-26,293.82,Unpaid,Credit Card
3438,3438,2024-10-29,30.85,Unpaid,Credit Card
3439,3439,2025-02-13,66.88,Pending,PayPal
3440,3440,2025-01-07,227.59,Unpaid,PayPal
3441,3441,2024-07-17,131.67,Unpaid,PayPal
3442,3442,2025-01-20,33.67,Paid,PayPal
3443,3443,2024-07-08,88.99,Pending,Cash
3444,3444,2025-01-08,299.51,Pending,PayPal
3445,3445,2024-04-01,147.18,Pending,PayPal
3446,3446,2024-10-28,125.15,Unpaid,Bank Transfer
3447,3447,2024-04-30,227.77,Paid,Credit Card
3448,3448,2024-05-30,122.11,Paid,Credit Card
3449,3449,2024-12-06,111.44,Paid,Bank Transfer
3450,3450,2024-10-22,153.17,Paid,Credit Card
3451,3451,2024-09-03,283.18,Pending,Cash
3452,3452,2024-12-20,82.57,Paid,Bank Transfer
3453,3453,2024-11-13,59.97,Unpaid,Credit Card
3454,3454,2025-02-01,294.21,Unpaid,PayPal
3455,3455,2024-10-23,132.82,Paid,Cash
3456,3456,2024-08-07,255.54,Pending,Bank Transfer
3457,3457,2024-08-08,161.45,Unpaid,PayPal
3458,3458,2024-12-16,234.18,Unpaid,Credit Card
3459,3459,2025-02-01,169.18,Pending,PayPal
3460,3460,2024-07-05,243.56,Paid,Cash
3461,3461,2024-07-01,37.26,Paid,Bank Transfer
3462,3462,2024-11-25,216.92,Paid,Bank Transfer
3463,3463,2025-03-16,239.33,Paid,Cash
3464,3464,2024-12-31,174.26,Pending,Bank Transfer
3465,3465,2024-03-17,83.71,Unpaid,Bank Transfer
3466,3466,2024-08-19,57.12,Pending,Credit Card
3467,3467,2024-09-02,143.05,Unpaid,Bank Transfer
3468,3468,2024-08-01,203.47,Pending,Credit Card
3469,3469,2024-06-18,216.69,Pending,Cash
3470,3470,2024-09-23,87.09,Paid,Credit Card
3471,3471,2024-12-14,49.05,Unpaid,Cash
3472,3472,2024-07-09,283.09,Paid,Credit Card
3473,3473,2024-07-31,210.39,Unpaid,Cash
3474,3474,2025-03-05,238.16,Unpaid,PayPal
3475,3475,2024-10-18,68.93,Pending,Bank Transfer
3476,3476,2025-01-08,218.1,Pending,Bank Transfer
3477,3477,2025-01-13,94.35,Unpaid,Cash
3478,3478,2025-01-29,278.36,Pending,Bank Transfer
3479,3479,2024-08-18,116.24,Pending,PayPal
3480,3480,2024-05-17,281.64,Paid,PayPal
3481,3481,2024-08-10,124.45,Paid,Credit Card
3482,3482,2024-04-02,208.86,Pending,Bank Transfer
3483,3483,2024-05-19,62.9,Unpaid,Bank Transfer
3484,3484,2024-06-17,190.19,Pending,PayPal
3485,3485,2024-06-14,183.4,Paid,PayPal
3486,3486,2024-08-02,298.43,Paid,PayPal
3487,3487,2024-07-12,198.47,Unpaid,Bank Transfer
3488,3488,2024-09-04,198.98,Paid,PayPal
3489,3489,2024-10-30,74.38,Pending,Bank Transfer
3490,3490,2024-10-23,136.2,Pending,Credit Card
3491,3491,2025-02-16,254.21,Pending,Credit Card
3492,3492,2024-06-22,253.87,Unpaid,Cash
3493,3493,2024-04-21,10.94,Unpaid,PayPal
3494,3494,2024-04-14,102.41,Pending,Credit Card
3495,3495,2024-09-05,168.29,Unpaid,PayPal
3496,3496,2025-03-06,52.38,Paid,PayPal
3497,3497,2024-04-05,290.44,Unpaid,Bank Transfer
3498,3498,2025-02-22,149.73,Pending,PayPal
3499,3499,2024-07-18,295.95,Pending,Cash
3500,3500,2024-05-09,49.0,Unpaid,Bank Transfer
3501,3501,2024-04-23,247.86,Paid,Cash
3502,3502,2024-09-27,230.02,Paid,Bank Transfer
3503,3503,2024-11-07,40.26,Paid,Bank Transfer
3504,3504,2024-11-17,152.1,Paid,Credit Card
3505,3505,2024-04-02,215.78,Pending,Cash
3506,3506,2024-06-12,270.62,Paid,Credit Card
3507,3507,2024-05-15,224.61,Unpaid,PayPal
3508,3508,2025-02-21,156.98,Unpaid,Bank Transfer
3509,3509,2025-01-15,196.17,Paid,PayPal
3510,3510,2024-05-03,136.08,Pending,Cash
3511,3511,2024-08-22,208.95,Unpaid,PayPal
3512,3512,2024-03-24,237.94,Pending,Cash
3513,3513,2024-08-21,220.71,Pending,Cash
3514,3514,2024-09-26,57.17,Pending,PayPal
3515,3515,2024-11-04,22.15,Pending,Bank Transfer
3516,3516,2024-12-28,232.77,Pending,Credit Card
3517,3517,2025-01-22,15.05,Unpaid,PayPal
3518,3518,2024-07-19,145.58,Unpaid,Cash
3519,3519,2024-05-26,188.78,Paid,PayPal
3520,3520,2025-02-27,80.59,Unpaid,Cash
3521,3521,2024-09-18,102.0,Pending,PayPal
3522,3522,2024-08-09,64.21,Paid,PayPal
3523,3523,2025-01-09,94.97,Pending,Credit Card
3524,3524,2025-01-11,271.77,Pending,Cash
3525,3525,2024-03-21,169.58,Paid,PayPal
3526,3526,2024-07-18,247.78,Unpaid,PayPal
3527,3527,2024-10-31,182.38,Pending,PayPal
3528,3528,2025-02-25,237.37,Pending,PayPal
3529,3529,2024-10-26,251.61,Unpaid,PayPal
3530,3530,2024-04-27,272.62,Paid,Bank Transfer
3531,3531,2024-09-21,242.66,Paid,Bank Transfer
3532,3532,2024-07-23,35.18,Unpaid,Credit Card
